OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.6315,0.6955,8.54567222648*(x-0.6315)*(x-0.6315)*(x-0.6315)-0.870207771929*(x-0.6315)*(x-0.6315)-0.133097210137*(x-0.6315)+1.1872978210449219
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.6955,0.7575,-15.2948555487*(x-0.6955)*(x-0.6955)*(x-0.6955)+1.13797553073*(x-0.6955)*(x-0.6955)-0.139474584625*(x-0.6955)+1.1774554252624512
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.7575,0.8175,27.1664619585*(x-0.7575)*(x-0.7575)*(x-0.7575)-3.29873605122*(x-0.7575)*(x-0.7575)-0.174745893002*(x-0.7575)+1.1695371866226196
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.8175,0.875,-4.91279485787*(x-0.8175)*(x-0.8175)*(x-0.8175)+0.241933847692*(x-0.8175)*(x-0.8175)-0.277196429997*(x-0.8175)+1.1530449390411377
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.875,0.929,-36.5063298877*(x-0.875)*(x-0.875)*(x-0.875)+1.58710265935*(x-0.875)*(x-0.875)-0.298102821509*(x-0.875)+1.1369720697402954
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.929,0.9825,29.5730414967*(x-0.929)*(x-0.929)*(x-0.929)-7.08740452022*(x-0.929)*(x-0.929)-0.446053108157*(x-0.929)+1.1197540760040283
shape,iterativefit,down_cferr2,4,0.0,2.5,70.0,100.0,0.9825,1.1,1.08013284206
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,-15.0,0.0,1.1695343256
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.0,0.077,0.924201071262
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.077,0.186,-24.8654357665*(x-0.077)*(x-0.077)*(x-0.077)-6.15961808455*(x-0.077)*(x-0.077)+3.06298599657*(x-0.077)+0.9242010712623596
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.186,0.251,17.7992740964*(x-0.186)*(x-0.186)*(x-0.186)-5.48188428641*(x-0.186)*(x-0.186)+0.833910527108*(x-0.186)+1.1526826620101929
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.251,0.3175,-32.2970988636*(x-0.251)*(x-0.251)*(x-0.251)+0.72421207236*(x-0.251)*(x-0.251)+0.346871369047*(x-0.251)+1.188614010810852
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.3175,0.3845,3.13712092473*(x-0.3175)*(x-0.3175)*(x-0.3175)-0.316830953549*(x-0.3175)*(x-0.3175)+0.0147140383215*(x-0.3175)+1.205385684967041
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.3845,0.4515,-16.0656234162*(x-0.3845)*(x-0.3845)*(x-0.3845)+3.45489768156*(x-0.3845)*(x-0.3845)+0.0145062980394*(x-0.3845)+1.20589280128479
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.4515,0.5185,-175.325153531*(x-0.4515)*(x-0.4515)*(x-0.4515)+15.6716194462*(x-0.4515)*(x-0.4515)+0.261106836822*(x-0.4515)+1.2175418138504028
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.5185,0.5845,280.680659194*(x-0.5185)*(x-0.5185)*(x-0.5185)-29.3270201881*(x-0.5185)*(x-0.5185)+0.0*(x-0.5185)+1.2526545524597168
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.5845,0.6495,-26.1522537226*(x-0.5845)*(x-0.5845)*(x-0.5845)+2.99949160336*(x-0.5845)*(x-0.5845)-0.20323181048*(x-0.5845)+1.205600619316101
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.6495,0.7135,6.50022853338*(x-0.6495)*(x-0.6495)*(x-0.6495)-1.04652159567*(x-0.6495)*(x-0.6495)-0.144777717977*(x-0.6495)+1.1978813409805298
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.7135,0.775,-2.6065579186*(x-0.7135)*(x-0.7135)*(x-0.7135)-0.0949757703205*(x-0.7135)*(x-0.7135)-0.198857674005*(x-0.7135)+1.186033010482788
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.775,0.8335,-17.1790925881*(x-0.775)*(x-0.775)*(x-0.775)+0.460312189905*(x-0.775)*(x-0.775)-0.240115654817*(x-0.775)+1.172837734222412
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.8335,0.89,177.193972567*(x-0.8335)*(x-0.8335)*(x-0.8335)-13.1651416807*(x-0.8335)*(x-0.8335)-0.362632577427*(x-0.8335)+1.1569269895553589
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.89,0.941,-52.1172480698*(x-0.89)*(x-0.89)*(x-0.89)+3.88818481475*(x-0.89)*(x-0.89)-0.153351210567*(x-0.89)+1.126370906829834
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.941,0.987,124.737820877*(x-0.941)*(x-0.941)*(x-0.941)-18.0790506556*(x-0.941)*(x-0.941)-0.163427246151*(x-0.941)+1.121749758720398
shape,iterativefit,down_cferr2,4,0.0,2.5,100.0,140.0,0.987,1.1,1.08811831474
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,-15.0,0.0,1.23622369766
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.0,0.076,0.871013820171
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.076,0.1835,-52.5819993992*(x-0.076)*(x-0.076)*(x-0.076)-9.66514104928*(x-0.076)*(x-0.076)+4.91346975436*(x-0.076)+0.8710138201713562
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.1835,0.2475,-7.89961485421*(x-0.1835)*(x-0.1835)*(x-0.1835)-5.31758796907*(x-0.1835)*(x-0.1835)+1.0125122371*(x-0.1835)+1.2221965789794922
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.2475,0.313,34.146393756*(x-0.2475)*(x-0.2475)*(x-0.2475)-3.6327161805*(x-0.2475)*(x-0.2475)+0.234790509725*(x-0.2475)+1.2631456851959229
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.313,0.3795,-57.7782481073*(x-0.313)*(x-0.313)*(x-0.313)+5.71769057875*(x-0.313)*(x-0.313)+0.198394387515*(x-0.313)+1.272534728050232
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.3795,0.4465,-0.554376357301*(x-0.3795)*(x-0.3795)*(x-0.3795)-0.791442094719*(x-0.3795)*(x-0.3795)+0.192317661411*(x-0.3795)+1.2940216064453125
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.4465,0.5135,-7.10043366223*(x-0.4465)*(x-0.4465)*(x-0.4465)+0.125544073243*(x-0.4465)*(x-0.4465)+0.0787986343147*(x-0.4465)+1.303187370300293
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.5135,0.5795,19.3992230886*(x-0.5135)*(x-0.5135)*(x-0.5135)-3.07459083836*(x-0.5135)*(x-0.5135)+0.0*(x-0.5135)+1.3068948984146118
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.5795,0.644,6.2240193801*(x-0.5795)*(x-0.5795)*(x-0.5795)-1.33930002422*(x-0.5795)*(x-0.5795)-0.152336943342*(x-0.5795)+1.299079179763794
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.644,0.707,4.58002810069*(x-0.644)*(x-0.644)*(x-0.644)-1.04382296484*(x-0.644)*(x-0.644)-0.247426216588*(x-0.644)+1.2853517532348633
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.707,0.768,-1.01243716513*(x-0.707)*(x-0.707)*(x-0.707)-0.520029871361*(x-0.707)*(x-0.707)-0.324413515563*(x-0.707)+1.2667661905288696
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.768,0.8265,-1.06758229389*(x-0.768)*(x-0.768)*(x-0.768)-0.759942725044*(x-0.768)*(x-0.768)-0.399158995943*(x-0.768)+1.2448121309280396
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.8265,0.8825,12.6905597316*(x-0.8265)*(x-0.8265)*(x-0.8265)-1.85795755456*(x-0.8265)*(x-0.8265)-0.499032895289*(x-0.8265)+1.2186468839645386
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.8825,0.9345,88.9626416485*(x-0.8825)*(x-0.8825)*(x-0.8825)-5.12586817287*(x-0.8825)*(x-0.8825)-0.587731355445*(x-0.8825)+1.1871031522750854
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.9345,0.9845,21.1895857527*(x-0.9345)*(x-0.9345)*(x-0.9345)+0.988557899045*(x-0.9345)*(x-0.9345)-0.39915669637*(x-0.9345)+1.1551896333694458
shape,iterativefit,down_cferr2,4,0.0,2.5,140.0,10000.0,0.9845,1.1,1.14035189152
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,-15.0,0.0,0.698317885399
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.0,0.0785,1.14157032967
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.0785,0.174,103.926685662*(x-0.0785)*(x-0.0785)*(x-0.0785)+16.0468865663*(x-0.0785)*(x-0.0785)-6.09523686643*(x-0.0785)+1.1415703296661377
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.174,0.2135,-68.2965609421*(x-0.174)*(x-0.174)*(x-0.174)+4.67371680157*(x-0.174)*(x-0.174)-0.186769467544*(x-0.174)+0.7963452935218811
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.2135,0.2615,-11.3452450629*(x-0.2135)*(x-0.2135)*(x-0.2135)-0.565923293268*(x-0.2135)*(x-0.2135)-0.13722496785*(x-0.2135)+0.7920509576797485
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.2615,0.318,171.262174538*(x-0.2615)*(x-0.2615)*(x-0.2615)-13.4337472901*(x-0.2615)*(x-0.2615)-0.269971937878*(x-0.2615)+0.7829055786132812
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.318,0.3795,-32.6442085698*(x-0.318)*(x-0.318)*(x-0.318)+3.00850429359*(x-0.318)*(x-0.318)-0.147850351653*(x-0.318)+0.7556574940681458
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.3795,0.4415,130.28432559*(x-0.3795)*(x-0.3795)*(x-0.3795)-14.2063909624*(x-0.3795)*(x-0.3795)-0.148209997131*(x-0.3795)+0.750350296497345
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.4415,0.505,-21.2827105121*(x-0.4415)*(x-0.4415)*(x-0.4415)+2.55353995797*(x-0.4415)*(x-0.4415)-0.407363633769*(x-0.4415)+0.7176023125648499
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.505,0.5705,-14.8421481018*(x-0.505)*(x-0.505)*(x-0.505)+0.817173942808*(x-0.505)*(x-0.505)-0.340515687495*(x-0.505)+0.6965818405151367
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.5705,0.637,77.0503074246*(x-0.5705)*(x-0.5705)*(x-0.5705)-6.83711684617*(x-0.5705)*(x-0.5705)-0.424495478668*(x-0.5705)+0.6736131310462952
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.637,0.703,-39.8993863883*(x-0.637)*(x-0.637)*(x-0.637)+4.03029250541*(x-0.637)*(x-0.637)-0.311624853185*(x-0.637)+0.6378076672554016
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.703,0.769,78.8298376607*(x-0.703)*(x-0.703)*(x-0.703)-7.90335546193*(x-0.703)*(x-0.703)-0.301031423793*(x-0.703)+0.6233254671096802
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.769,0.835,-46.3833615841*(x-0.769)*(x-0.769)*(x-0.769)+4.28101558452*(x-0.769)*(x-0.769)-0.314126026218*(x-0.769)+0.591693639755249
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.835,0.901,178.575480052*(x-0.835)*(x-0.835)*(x-0.835)-17.6217755561*(x-0.835)*(x-0.835)-0.355169738243*(x-0.835)+0.5762743949890137
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.901,0.972,20.3937724089*(x-0.901)*(x-0.901)*(x-0.901)+0.276089564767*(x-0.901)*(x-0.901)-0.347619738336*(x-0.901)+0.527412474155426
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.972,1.1,0.511422395706
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,-15.0,0.0,0.752675235271
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.0,0.0735,1.1284968853
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.0735,0.1705,102.64690435*(x-0.0735)*(x-0.0735)*(x-0.0735)+11.7433380821*(x-0.0735)*(x-0.0735)-5.48230186592*(x-0.0735)+1.1284968852996826
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.1705,0.221,18.2651452842*(x-0.1705)*(x-0.1705)*(x-0.1705)+1.65285196658*(x-0.1705)*(x-0.1705)-0.306680108908*(x-0.1705)+0.8008897304534912
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.221,0.276,-54.247660533*(x-0.221)*(x-0.221)*(x-0.221)+4.47543199397*(x-0.221)*(x-0.221)+0.0*(x-0.221)+0.791969895362854
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.276,0.333,144.513756072*(x-0.276)*(x-0.276)*(x-0.276)-13.2866725906*(x-0.276)*(x-0.276)+0.0*(x-0.276)+0.7964826226234436
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.333,0.392,-23.1533710991*(x-0.333)*(x-0.333)*(x-0.333)+2.06695119077*(x-0.333)*(x-0.333)-0.106105094898*(x-0.333)+0.7800771594047546
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.392,0.453,63.4653519344*(x-0.392)*(x-0.392)*(x-0.392)-6.56993330763*(x-0.392)*(x-0.392)-0.103995508775*(x-0.392)+0.776256799697876
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.453,0.516,-11.6910673263*(x-0.453)*(x-0.453)*(x-0.453)+1.40004704895*(x-0.453)*(x-0.453)-0.197063648662*(x-0.453)+0.759871780872345
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.516,0.58,1.465048642*(x-0.516)*(x-0.516)*(x-0.516)-0.17045363493*(x-0.516)*(x-0.516)-0.159863259148*(x-0.516)+0.7500902414321899
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.58,0.6445,-1.26815118415*(x-0.58)*(x-0.58)*(x-0.58)+0.0985559400768*(x-0.58)*(x-0.58)-0.163678806706*(x-0.58)+0.7395448684692383
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.6445,0.7095,1.65476628438*(x-0.6445)*(x-0.6445)*(x-0.6445)-0.175692904613*(x-0.6445)*(x-0.6445)-0.166792568328*(x-0.6445)+0.7290573120117188
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.7095,0.7745,-2.71745802853*(x-0.7095)*(x-0.7095)*(x-0.7095)+0.214898658026*(x-0.7095)*(x-0.7095)-0.168658483273*(x-0.7095)+0.7179279327392578
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.7745,0.8395,3.08137244*(x-0.7745)*(x-0.7745)*(x-0.7745)-0.354496010018*(x-0.7745)*(x-0.7745)-0.175165438241*(x-0.7745)+0.707126796245575
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.8395,0.9045,-2.39195110398*(x-0.8395)*(x-0.8395)*(x-0.8395)+0.200092227892*(x-0.8395)*(x-0.8395)-0.182193523867*(x-0.8395)+0.6950895190238953
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.9045,0.9735,0.0329829382822*(x-0.9045)*(x-0.9045)*(x-0.9045)-0.117828934479*(x-0.9045)*(x-0.9045)-0.186499514484*(x-0.9045)+0.6834354400634766
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.9735,1.1,0.670016825199
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,-15.0,0.0,0.807438850403
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.0,0.075,1.0730150938
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.075,0.1765,12.216492652*(x-0.075)*(x-0.075)*(x-0.075)+5.73424214142*(x-0.075)*(x-0.075)-2.4600598343*(x-0.075)+1.0730150938034058
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.1765,0.2315,-56.3383596262*(x-0.1765)*(x-0.1765)*(x-0.1765)+7.78451026279*(x-0.1765)*(x-0.1765)-0.918436595315*(x-0.1765)+0.8951691389083862
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.2315,0.291,123.278258806*(x-0.2315)*(x-0.2315)*(x-0.2315)-6.18400409407*(x-0.2315)*(x-0.2315)-0.573411080016*(x-0.2315)+0.8588299751281738
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.291,0.353,-91.0861050949*(x-0.291)*(x-0.291)*(x-0.291)+8.47100777383*(x-0.291)*(x-0.291)+0.0*(x-0.291)+0.8287870287895203
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.353,0.4175,129.271038226*(x-0.353)*(x-0.353)*(x-0.353)-13.8451058578*(x-0.353)*(x-0.353)+0.0*(x-0.353)+0.8396412134170532
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.4175,0.483,-13.1281926231*(x-0.4175)*(x-0.4175)*(x-0.4175)+1.75768613762*(x-0.4175)*(x-0.4175)-0.172619145318*(x-0.4175)+0.8167302012443542
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.483,0.5465,-1.97955653725*(x-0.483)*(x-0.483)*(x-0.483)+0.162743227592*(x-0.483)*(x-0.483)-0.111331946494*(x-0.483)+0.8092753887176514
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.5465,0.611,5.15367387225*(x-0.5465)*(x-0.5465)*(x-0.5465)-0.429740701241*(x-0.5465)*(x-0.5465)-0.114609757132*(x-0.5465)+0.802355170249939
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.611,0.6755,-5.80191427304*(x-0.611)*(x-0.611)*(x-0.611)+0.556906443162*(x-0.611)*(x-0.611)-0.105724592411*(x-0.611)+0.7945579290390015
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.6755,0.739,7.76795850581*(x-0.6755)*(x-0.6755)*(x-0.6755)-0.745228941365*(x-0.6755)*(x-0.6755)-0.106295902806*(x-0.6755)+0.7884986996650696
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.739,0.8025,-5.44394455529*(x-0.739)*(x-0.739)*(x-0.739)+0.533258318726*(x-0.739)*(x-0.739)-0.106972926304*(x-0.739)+0.7807329297065735
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.8025,0.8635,4.2331531925*(x-0.8025)*(x-0.8025)*(x-0.8025)-0.458682976752*(x-0.8025)*(x-0.8025)-0.105103156125*(x-0.8025)+0.7746964693069458
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.8635,0.921,-14.702959319*(x-0.8635)*(x-0.8635)*(x-0.8635)+0.902031783046*(x-0.8635)*(x-0.8635)-0.113807790201*(x-0.8635)+0.7675392627716064
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.921,0.9795,9.18073007605*(x-0.921)*(x-0.921)*(x-0.921)-2.40936706194*(x-0.921)*(x-0.921)-0.155909112896*(x-0.921)+0.7611824870109558
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.9795,1.1,0.745654344559
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,-15.0,0.0,0.820106387138
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.0,0.076,1.0628490448
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.076,0.1815,40.3692046186*(x-0.076)*(x-0.076)*(x-0.076)+4.74555671476*(x-0.076)*(x-0.076)-2.57783039944*(x-0.076)+1.0628490447998047
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.1815,0.242,-43.0064441999*(x-0.1815)*(x-0.1815)*(x-0.1815)+4.17963173056*(x-0.1815)*(x-0.1815)-0.228559913506*(x-0.1815)+0.891110360622406
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.242,0.305,63.2993476547*(x-0.242)*(x-0.242)*(x-0.242)-6.75381433307*(x-0.242)*(x-0.242)-0.195067486257*(x-0.242)+0.8830574154853821
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.305,0.37,0.0443661993049*(x-0.305)*(x-0.305)*(x-0.305)+0.779585456385*(x-0.305)*(x-0.305)-0.2923427597*(x-0.305)+0.8597900867462158
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.37,0.436,-12.9292497887*(x-0.37)*(x-0.37)*(x-0.37)+1.35896009677*(x-0.37)*(x-0.37)-0.190434308794*(x-0.37)+0.8440937399864197
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.436,0.502,23.6400269832*(x-0.436)*(x-0.436)*(x-0.436)-2.02693246733*(x-0.436)*(x-0.436)-0.180011012259*(x-0.436)+0.8337275981903076
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.502,0.567,-6.77658974052*(x-0.502)*(x-0.502)*(x-0.502)+0.982402696812*(x-0.502)*(x-0.502)-0.13863822533*(x-0.502)+0.8198139667510986
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.567,0.6315,0.0522592551615*(x-0.567)*(x-0.567)*(x-0.567)+0.0863883112147*(x-0.567)*(x-0.567)-0.0968191497054*(x-0.567)+0.8130921125411987
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.6315,0.6955,-11.88944181*(x-0.6315)*(x-0.6315)*(x-0.6315)+0.842961584138*(x-0.6315)*(x-0.6315)-0.0850228228599*(x-0.6315)+0.8072206974029541
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.6955,0.7575,106.991362821*(x-0.6955)*(x-0.6955)*(x-0.6955)-8.95647737906*(x-0.6955)*(x-0.6955)-0.123221201051*(x-0.6955)+0.802115261554718
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.7575,0.8175,-50.4950682322*(x-0.7575)*(x-0.7575)*(x-0.7575)+4.5445561409*(x-0.7575)*(x-0.7575)+0.0*(x-0.7575)+0.7855458855628967
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.8175,0.875,35.0059994161*(x-0.8175)*(x-0.8175)*(x-0.8175)-3.88020778385*(x-0.8175)*(x-0.8175)+0.0*(x-0.8175)+0.7909993529319763
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.875,0.929,-21.7368026298*(x-0.875)*(x-0.875)*(x-0.875)+1.30375592222*(x-0.875)*(x-0.875)-0.0990081384349*(x-0.875)+0.7848253846168518
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.929,0.9825,31.0683898891*(x-0.929)*(x-0.929)*(x-0.929)-6.01490497919*(x-0.929)*(x-0.929)-0.14835604824*(x-0.929)+0.7798579335212708
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.9825,1.1,0.759462237358
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,-15.0,0.0,0.81258648634
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.0,0.077,1.06400299072
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.077,0.186,17.2397240284*(x-0.077)*(x-0.077)*(x-0.077)+4.60465965535*(x-0.077)*(x-0.077)-2.27667456681*(x-0.077)+1.0640029907226562
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.186,0.251,-34.6315964255*(x-0.186)*(x-0.186)*(x-0.186)+5.58368701624*(x-0.186)*(x-0.186)-0.658383278397*(x-0.186)+0.8928793668746948
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.251,0.3175,-1.95137636957*(x-0.251)*(x-0.251)*(x-0.251)+0.901707998821*(x-0.251)*(x-0.251)-0.371459450979*(x-0.251)+0.8641648292541504
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.3175,0.3845,13.835674692*(x-0.3175)*(x-0.3175)*(x-0.3175)-0.438571232574*(x-0.3175)*(x-0.3175)-0.277420709587*(x-0.3175)+0.8428764939308167
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.3845,0.4515,-14.237691577*(x-0.3845)*(x-0.3845)*(x-0.3845)+1.57867068607*(x-0.3845)*(x-0.3845)-0.149864223675*(x-0.3845)+0.826481819152832
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.4515,0.5185,20.8886371849*(x-0.4515)*(x-0.4515)*(x-0.4515)-1.89765364876*(x-0.4515)*(x-0.4515)-0.130061344209*(x-0.4515)+0.8192453980445862
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.5185,0.5845,-9.21962075036*(x-0.5185)*(x-0.5185)*(x-0.5185)+1.02820999041*(x-0.5185)*(x-0.5185)-0.103039656173*(x-0.5185)+0.8082952499389648
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.5845,0.6495,6.55715648505*(x-0.5845)*(x-0.5845)*(x-0.5845)-0.692237729924*(x-0.5845)*(x-0.5845)-0.0877979414051*(x-0.5845)+0.8033229112625122
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.6495,0.7135,-2.81441116704*(x-0.6495)*(x-0.6495)*(x-0.6495)+0.312858107814*(x-0.6495)*(x-0.6495)-0.0946768878471*(x-0.6495)+0.7964920997619629
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.7135,0.775,-3.34644481849*(x-0.7135)*(x-0.7135)*(x-0.7135)+0.153619464946*(x-0.7135)*(x-0.7135)-0.0892145344675*(x-0.7135)+0.7909764647483826
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.775,0.8335,-12.5717961876*(x-0.775)*(x-0.775)*(x-0.775)+0.359433164273*(x-0.775)*(x-0.775)-0.108290613023*(x-0.775)+0.785292387008667
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.8335,0.89,180.311729993*(x-0.8335)*(x-0.8335)*(x-0.8335)-13.553026008*(x-0.8335)*(x-0.8335)-0.195308421313*(x-0.8335)+0.7776705622673035
shape,iterativefit,up_cferr1,4,0.0,2.5,100.0,140.0,0.89,0.941,-192.750936437*(x-0.89)*(x-0.89)*(x-0.89)+14.7454466374*(x-0.89)*(x-0.89)+0.0*(x-0.89)+0.7558923959732056
